starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 24 11:58:16 2022	1671883096	0	320	320	320
Sat Dec 24 11:58:16 2022	1671883096	0	320	320	320
Sat Dec 24 11:58:16 2022	1671883096	0	321	321	320
Sat Dec 24 11:58:16 2022	1671883096	0	321	321	320
Sat Dec 24 11:58:19 2022	1671883099	0	321	321	275
Sat Dec 24 11:58:19 2022	1671883099	0	321	321	321
Sat Dec 24 11:58:17 2022	1671883097	0	321	321	321
Sat Dec 24 11:58:18 2022	1671883098	0	322	322	321
Sat Dec 24 11:58:15 2022	1671883095	0	322	322	321
Sat Dec 24 11:58:16 2022	1671883096	0	322	322	269
Sat Dec 24 11:58:18 2022	1671883098	0	322	322	321
Sat Dec 24 11:58:17 2022	1671883097	0	322	322	321
Sat Dec 24 11:58:18 2022	1671883098	0	323	323	322
Sat Dec 24 11:58:18 2022	1671883098	0	323	323	323
Sat Dec 24 11:58:18 2022	1671883098	0	323	323	323
Sat Dec 24 11:58:16 2022	1671883096	0	323	323	323
Sat Dec 24 11:58:15 2022	1671883095	0	323	323	323
Sat Dec 24 11:58:15 2022	1671883095	0	323	324	323
Sat Dec 24 11:58:17 2022	1671883097	0	324	324	323
Sat Dec 24 11:58:20 2022	1671883100	0	324	324	324
Sat Dec 24 11:58:19 2022	1671883099	0	324	324	322
Sat Dec 24 11:58:18 2022	1671883098	0	325	325	324
Sat Dec 24 11:58:18 2022	1671883098	0	325	325	315
Sat Dec 24 11:58:16 2022	1671883096	0	325	325	325
Sat Dec 24 11:58:16 2022	1671883096	0	325	325	325
Sat Dec 24 11:58:19 2022	1671883099	0	325	325	325
Sat Dec 24 11:58:17 2022	1671883097	0	326	326	325
Sat Dec 24 11:58:19 2022	1671883099	0	326	326	325
Sat Dec 24 11:58:18 2022	1671883098	0	326	326	325
Sat Dec 24 11:58:16 2022	1671883096	0	326	326	325
Sat Dec 24 11:58:16 2022	1671883096	0	326	326	326
Sat Dec 24 11:58:15 2022	1671883095	0	326	326	326
Sat Dec 24 11:58:18 2022	1671883098	0	326	327	326
Sat Dec 24 11:58:15 2022	1671883095	0	328	328	325
Sat Dec 24 11:58:16 2022	1671883096	0	328	328	327
Sat Dec 24 11:58:17 2022	1671883097	0	328	328	328
Sat Dec 24 11:58:20 2022	1671883100	0	328	328	327
Sat Dec 24 11:58:16 2022	1671883096	0	328	328	328
Sat Dec 24 11:58:19 2022	1671883099	0	328	328	328
Sat Dec 24 11:58:19 2022	1671883099	0	328	328	328
Sat Dec 24 11:58:17 2022	1671883097	0	329	329	328
Sat Dec 24 11:58:20 2022	1671883100	0	329	329	328
Sat Dec 24 11:58:15 2022	1671883095	0	329	329	329
Sat Dec 24 11:58:18 2022	1671883098	0	330	330	329
Sat Dec 24 11:58:16 2022	1671883096	0	330	330	330
Sat Dec 24 11:58:18 2022	1671883098	0	330	330	330
Sat Dec 24 11:58:20 2022	1671883100	0	330	330	330
Sat Dec 24 11:58:17 2022	1671883097	0	331	331	331
Sat Dec 24 11:58:19 2022	1671883099	0	331	331	331
Sat Dec 24 11:58:16 2022	1671883096	0	332	332	330
Sat Dec 24 11:58:16 2022	1671883096	0	332	332	331
Sat Dec 24 11:58:19 2022	1671883099	0	332	332	332
Sat Dec 24 11:58:18 2022	1671883098	0	332	332	274
Sat Dec 24 11:58:19 2022	1671883099	0	332	332	332
Sat Dec 24 11:58:19 2022	1671883099	0	333	333	333
Sat Dec 24 11:58:17 2022	1671883097	0	333	333	333
Sat Dec 24 11:58:15 2022	1671883095	0	333	334	333
Sat Dec 24 11:58:19 2022	1671883099	0	334	334	282
Sat Dec 24 11:58:17 2022	1671883097	0	334	335	334
Sat Dec 24 11:58:17 2022	1671883097	0	335	335	335
Sat Dec 24 11:58:18 2022	1671883098	0	335	336	329
Sat Dec 24 11:58:17 2022	1671883097	0	335	336	335
Sat Dec 24 11:58:15 2022	1671883095	0	336	336	335
Sat Dec 24 11:58:18 2022	1671883098	0	336	336	335
Sat Dec 24 11:58:19 2022	1671883099	0	336	336	336
Sat Dec 24 11:58:19 2022	1671883099	0	336	336	294
Sat Dec 24 11:58:16 2022	1671883096	0	336	336	336
Sat Dec 24 11:58:19 2022	1671883099	0	336	336	336
Sat Dec 24 11:58:15 2022	1671883095	0	337	337	337
Sat Dec 24 11:58:17 2022	1671883097	0	337	338	337
Sat Dec 24 11:58:17 2022	1671883097	0	338	338	338
Sat Dec 24 11:58:16 2022	1671883096	0	338	338	338
Sat Dec 24 11:58:17 2022	1671883097	0	339	339	338
Sat Dec 24 11:58:17 2022	1671883097	0	339	339	338
Sat Dec 24 11:58:16 2022	1671883096	0	339	339	339
Sat Dec 24 11:58:16 2022	1671883096	0	339	340	339
Sat Dec 24 11:58:19 2022	1671883099	0	340	340	339
Sat Dec 24 11:58:19 2022	1671883099	0	341	341	341
Sat Dec 24 11:58:19 2022	1671883099	0	342	342	341
Sat Dec 24 11:58:19 2022	1671883099	0	343	343	342
Sat Dec 24 11:58:18 2022	1671883098	0	343	343	343
Sat Dec 24 11:58:18 2022	1671883098	0	343	343	343
Sat Dec 24 11:58:19 2022	1671883099	0	344	344	343
Sat Dec 24 11:58:19 2022	1671883099	0	344	344	344
Sat Dec 24 11:58:19 2022	1671883099	0	344	345	344
Sat Dec 24 11:58:18 2022	1671883098	0	345	345	328
Sat Dec 24 11:58:16 2022	1671883096	0	345	345	344
Sat Dec 24 11:58:15 2022	1671883095	0	345	345	343
Sat Dec 24 11:58:19 2022	1671883099	0	345	345	345
Sat Dec 24 11:58:18 2022	1671883098	0	346	346	346
Sat Dec 24 11:58:17 2022	1671883097	0	346	347	346
Sat Dec 24 11:58:15 2022	1671883095	0	347	347	346
Sat Dec 24 11:58:18 2022	1671883098	0	348	348	345
Sat Dec 24 11:58:18 2022	1671883098	0	348	348	348
Sat Dec 24 11:58:18 2022	1671883098	0	349	349	348
Sat Dec 24 11:58:17 2022	1671883097	0	349	350	349
Sat Dec 24 11:58:16 2022	1671883096	0	351	351	350
Sat Dec 24 11:58:19 2022	1671883099	0	351	351	351
Sat Dec 24 11:58:19 2022	1671883099	0	351	351	351
Sat Dec 24 11:58:16 2022	1671883096	0	352	352	352
Sat Dec 24 11:58:16 2022	1671883096	0	353	353	352
Sat Dec 24 11:58:16 2022	1671883096	0	355	355	354
Sat Dec 24 11:58:16 2022	1671883096	0	355	355	354
Sat Dec 24 11:58:18 2022	1671883098	0	355	355	355
Sat Dec 24 11:58:19 2022	1671883099	0	355	356	355
Sat Dec 24 11:58:16 2022	1671883096	0	356	356	355
Sat Dec 24 11:58:19 2022	1671883099	0	356	356	356
Sat Dec 24 11:58:19 2022	1671883099	0	356	356	356
Sat Dec 24 11:58:16 2022	1671883096	0	357	357	356
Sat Dec 24 11:58:18 2022	1671883098	0	358	358	358
Sat Dec 24 11:58:18 2022	1671883098	0	358	358	358
Sat Dec 24 11:58:16 2022	1671883096	0	360	360	359
Sat Dec 24 11:58:19 2022	1671883099	0	362	362	361
Sat Dec 24 11:58:19 2022	1671883099	0	362	362	361
Sat Dec 24 11:58:16 2022	1671883096	0	362	362	361
Sat Dec 24 11:58:15 2022	1671883095	0	362	362	362
Sat Dec 24 11:58:17 2022	1671883097	0	362	363	362
Sat Dec 24 11:58:18 2022	1671883098	0	364	364	362
Sat Dec 24 11:58:15 2022	1671883095	0	364	364	363
Sat Dec 24 11:58:15 2022	1671883095	0	364	364	363
Sat Dec 24 11:58:15 2022	1671883095	1	363	364	363
Sat Dec 24 11:58:19 2022	1671883099	0	366	366	365
Sat Dec 24 11:58:16 2022	1671883096	0	366	366	366
Sat Dec 24 11:58:17 2022	1671883097	0	367	367	367
Sat Dec 24 11:58:16 2022	1671883096	0	367	367	366
Sat Dec 24 11:58:18 2022	1671883098	0	368	368	367
Sat Dec 24 11:58:19 2022	1671883099	0	370	370	369
Sat Dec 24 11:58:18 2022	1671883098	0	370	370	369
Sat Dec 24 11:58:16 2022	1671883096	0	371	371	370
Sat Dec 24 11:58:19 2022	1671883099	0	373	373	373
Sat Dec 24 11:58:15 2022	1671883095	0	374	374	373
Sat Dec 24 11:58:15 2022	1671883095	0	374	374	373
Sat Dec 24 11:58:15 2022	1671883095	0	374	374	373
Sat Dec 24 11:58:16 2022	1671883096	0	376	376	376
Sat Dec 24 11:58:18 2022	1671883098	0	376	376	376
Sat Dec 24 11:58:16 2022	1671883096	0	377	377	376
Sat Dec 24 11:58:18 2022	1671883098	0	377	377	377
Sat Dec 24 11:58:15 2022	1671883095	0	378	378	378
Sat Dec 24 11:58:15 2022	1671883095	0	381	381	379
Sat Dec 24 11:58:16 2022	1671883096	0	385	385	385
Sat Dec 24 11:58:15 2022	1671883095	0	385	385	385
Sat Dec 24 11:58:18 2022	1671883098	0	387	387	386
Sat Dec 24 11:58:15 2022	1671883095	0	387	387	385
Sat Dec 24 11:58:19 2022	1671883099	0	387	387	386
Sat Dec 24 11:58:16 2022	1671883096	0	389	389	389
Sat Dec 24 11:58:15 2022	1671883095	0	389	389	389
Sat Dec 24 11:58:18 2022	1671883098	0	391	391	391
Sat Dec 24 11:58:16 2022	1671883096	0	393	393	392
Sat Dec 24 11:58:18 2022	1671883098	0	393	393	392
Sat Dec 24 11:58:16 2022	1671883096	0	395	395	394
Sat Dec 24 11:58:18 2022	1671883098	0	395	395	394
Sat Dec 24 11:58:18 2022	1671883098	0	397	397	396
Sat Dec 24 11:58:19 2022	1671883099	0	398	398	397
Sat Dec 24 11:58:16 2022	1671883096	0	398	398	397
Sat Dec 24 11:58:18 2022	1671883098	0	401	401	391
Sat Dec 24 11:58:15 2022	1671883095	0	406	406	405
Sat Dec 24 11:58:16 2022	1671883096	0	406	406	406
Sat Dec 24 11:58:16 2022	1671883096	0	408	408	408
Sat Dec 24 11:58:15 2022	1671883095	0	408	408	408
Sat Dec 24 11:58:15 2022	1671883095	0	408	408	408
Sat Dec 24 11:58:19 2022	1671883099	0	409	409	409
Sat Dec 24 11:58:16 2022	1671883096	0	412	412	363
Sat Dec 24 11:58:16 2022	1671883096	0	417	417	416
Sat Dec 24 11:58:18 2022	1671883098	0	420	420	420
Sat Dec 24 11:58:16 2022	1671883096	0	424	424	424
Sat Dec 24 11:58:15 2022	1671883095	1	424	424	424
Sat Dec 24 11:58:15 2022	1671883095	0	431	431	430
Sat Dec 24 11:58:16 2022	1671883096	0	432	432	431
Sat Dec 24 11:58:15 2022	1671883095	0	432	433	338
Sat Dec 24 11:58:16 2022	1671883096	0	433	433	433
Sat Dec 24 11:58:16 2022	1671883096	0	435	435	435
Sat Dec 24 11:58:19 2022	1671883099	0	437	437	436
Sat Dec 24 11:58:16 2022	1671883096	0	451	451	451
Sat Dec 24 11:58:15 2022	1671883095	2	461	462	460
Sat Dec 24 11:58:15 2022	1671883095	0	465	466	463
Sat Dec 24 11:58:15 2022	1671883095	1	469	470	469
Sat Dec 24 11:58:15 2022	1671883095	2	470	472	469
Sat Dec 24 11:58:15 2022	1671883095	1	490	491	489
Sat Dec 24 11:58:15 2022	1671883095	1	491	492	490
Sat Dec 24 11:58:15 2022	1671883095	1	503	504	502
Sat Dec 24 11:58:15 2022	1671883095	0	506	506	506
Sat Dec 24 11:58:15 2022	1671883095	2	525	526	524
Sat Dec 24 11:58:15 2022	1671883095	1	539	541	538
Sat Dec 24 11:58:15 2022	1671883095	1	540	541	540
Sat Dec 24 11:58:15 2022	1671883095	2	546	548	545
Sat Dec 24 11:58:15 2022	1671883095	2	554	556	554
Sat Dec 24 11:58:15 2022	1671883095	1	559	560	559
Sat Dec 24 11:58:15 2022	1671883095	2	580	582	579
Sat Dec 24 11:58:15 2022	1671883095	2	590	591	589
Sat Dec 24 11:58:15 2022	1671883095	2	590	592	590
Sat Dec 24 11:58:15 2022	1671883095	1	596	596	595
Sat Dec 24 11:58:15 2022	1671883095	2	602	604	600
Sat Dec 24 11:58:15 2022	1671883095	1	611	612	611
Sat Dec 24 11:58:15 2022	1671883095	2	624	625	623
Sat Dec 24 11:58:15 2022	1671883095	1	630	631	629
Sat Dec 24 11:58:15 2022	1671883095	2	631	633	630
Sat Dec 24 11:58:15 2022	1671883095	2	633	635	632
Sat Dec 24 11:58:15 2022	1671883095	1	637	638	636
Sat Dec 24 11:58:15 2022	1671883095	2	639	641	639
Sat Dec 24 11:58:15 2022	1671883095	2	658	660	653
Sat Dec 24 11:58:15 2022	1671883095	1	662	662	660
Sat Dec 24 11:58:15 2022	1671883095	1	664	666	664
Sat Dec 24 11:58:15 2022	1671883095	2	667	669	666
